text,label,emotion
Traté de descartarlo como normal e ignoré todos los sentimientos que me arrojaron a una relación muy infructuosa con un niño cuando estaba sobre,0,tristeza
Me siento enamorado del programa Weight Watchers y era fiel al contar mis puntos,2,amor
Empecé a sentirme hostil y estoy revisando mis hemorroides,3,ira
"Siento que debería confiar entirelly en la Palabra de Dios, pero estoy impaciente por esperar",3,ira
Me siento pacífico como creceré alas y volar,1,alegria
Me siento extraño estar agradecido cuando cosas tan horribles en los otros lados de los océanos que rodean a ese país a diario,4,miedo
Odio sentirme tan indeciso sobre las cosas porque mantengo mis emociones bajo cerradura y llave,4,miedo
Me siento estresado y más que un poco ansioso,0,tristeza
Dejé Malasia sintiéndome complacido de que terminara mi primera carrera completa y me emocioné por lo que logramos el domingo en Sepang,1,alegria
"Siento que no soy lo suficientemente sociable, por lo tanto, para los amigos, supongo que no extraño la mayoría de ellos",1,alegria
Me siento tan aliviado por lo que había pasado. Puedo sentir que se levantó una gran carga de transparencia y arrojada a un acantilado profundo,1,alegria
Siento que estas lentes se ven tan lindas,1,alegria
Encuentro impresionante es que Bezos ha pasado por esta rutina y presumiblemente ya la misma presentación varias veces y lo atravesará varias veces después de que nos hayamos ido con otro conjunto de reporteros que se sentirán privilegiados de haber recibido una audiencia con él.,1,alegria
"De hecho, siento que todo va a estar bien",1,alegria
Me siento triste para poder recordarme cómo soy talentoso y bueno en las cosas y también ver cosas que me inspiran a todos en una vez,0,tristeza
Siento que los viernes casuales son esenciales para las empresas que pueden lograrlo en su mantra,1,alegria
Me siento como una elegante dama ahora,1,alegria
Puedo sentirme bonito,1,alegria
Me siento embarazado humillado triste miserable un título de enlace permanente a qué pasa si ya me he enamorado,0,tristeza
"Estoy un poco deprimido, realmente me siento derrotado",0,tristeza
No podía sentir emociones positivas de ningún tipo,1,alegria
Estoy pensando y mi forma de hacer las cosas mientras entiendo sus sentimientos no considerados y siempre asumo que estoy pensando que es irrazonable y exigente a veces poseer.,2,amor
Me sentiría aterrorizado por ellos y disfrutaría un poco mejor esta película.,4,miedo
Pude identificar la velocidad en la que F podría hacer el trabajo sin sentirme agobiado por la carga de trabajo,0,tristeza
Evito decir fallar porque me hace sentir podrido y sé que no es bueno para mi confianza,0,tristeza
"Me pregunto si esto es lo que el maestro siente que estoy deseando y ansioso por complacer y soy un maestro que podría disfrutar mucho de sus atenciones, pero no es porque está mal, ya que no tengo ganas de devolver sus afecciones.",1,alegria
"Ahora me siento cada vez más seguro y con pocas mejoras aquí y allá, sé que puedo estar luchando por un top en la mayoría de las carreras y un lugar en el dinero si mantengo el curso.",1,alegria
Me reconforta saber que puedo usar mi arma para mi protección y que no me pondré tras las rejas para usarla cuando me siento amenazado,4,miedo
Descansaré sabiendo que incluso cuando me siento aislado nunca estoy solo,0,tristeza
"Siento sentimientos románticos en mi alma y mendigando a Dios que me hagas que me ames, me sientas tu alma.",2,amor
"Me siento bastante necesitado, no tengo un amp de recurso u http cabeal",0,tristeza
"No sé si disfrutaría esos libros ahora, pero todavía recuerdo sentirse cautivado con esos personajes y con el estilo de vida amish presentado.",5,sorpresa
Tuve la sensación de cuando me fui que no estaba tan relajado para realmente hacerle justicia,1,alegria
Me siento un poco aburrido,0,tristeza
Me sentí mal por él,0,tristeza
"He escrito, pero sientes la necesidad de señalar que alguien en algún lugar podría ofenderse si fueran a leer mis palabras fuera de contexto sabiendo nada sobre mí y después de tener un día realmente malo, no te molestes en informarme de esto.",3,ira
Me siento increíblemente aliviado,1,alegria
Estaba harto de sentirme tan letárgico todo el tiempo,0,tristeza
Sé cómo sienten que todos me han odiado desde el día,0,tristeza
Siento esto porque empiezo a ser travieso para validar mi existencia,2,amor
Estoy un poco preocupado de que buscaré un día y todas las hojas estarán en el suelo y sentiré que me lo perdí.,0,tristeza
"Todavía tengo la sensación de WTF y lamentable hasta hoy, aunque solo un beso pero un extraño",0,tristeza
Debería sentirme contento con lo que estoy ahora,1,alegria
"Normalmente me siento un poco incómodo en las cenas de cumpleaños, ya que siempre hay alguien que no conozco, pero no esta vez",0,tristeza
Siento que finalmente entré o acepté que he entrado en la madre de la vida.,1,alegria
Siento que la tenencia protege a muchos maestros que son inocentes,1,alegria
"Realmente pensé que estaba bien con cómo están las cosas, pero aquí estoy fuera de ningún lugar donde llorando y sintiéndome vacío y perdón por mí.",0,tristeza
Me desmayé anoche a la hora tardía de y todavía me siento un poco atontado esta mañana,0,tristeza
Me sorprende lo abajo que me hace,5,sorpresa
"De hecho, pensé que me sentiría molesto de ser suyo desde que EHB y la otra mujer Ow pasaban bastante tiempo juntos allí, pero no sentí mucho de nada.",3,ira
Siento que esta será una serie increíble y será épica en el cine,1,alegria
"Me siento totalmente agotado emocional y físicamente, el Espíritu Santo nunca deja de llenarme y hablarme",0,tristeza
Me encuentro sentido sentimental casi todos los días,0,tristeza
Siento ser el más popular ahora mismo,1,alegria
"He sido muy crítico con el libro de Dennis Covingtons En este artículo, debo admitir que sí dijo algo que tiene mérito en esta discusión cuando notó en sus capítulos finales este sentimiento después de que Dios es un negocio peligroso.",3,ira
"Hago mi yoga abro siento tierna dos horas después, estoy muy bien envuelto de nuevo.",2,amor
"No creo que muchas personas obtengan cómo me siento pasando por la menopausia, estoy seguro de que algunos pensarán muy bien sin períodos",1,alegria
Me siento tan bajo,0,tristeza
Siento que tengo un poco más de control y puedo ayudar mejor a Sweet Pea si sé lo que está por delante,1,alegria
Siento que no he estado tomando suficientes riesgos y mi maestro no me respeta por eso.,1,alegria
Me pongo esto cuando me siento juguetón y tonto,1,alegria
Estoy aterrorizado y no me siento terriblemente interesado en este momento,1,alegria
Me siento mejor no lo hago por un momento,1,alegria
realmente me siento esperanzador hoy,1,alegria
Casi me siento odiado por todos,3,ira
"Puedo procesar todo correctamente, pero me siento más positivo y capaz de reanudar la capacitación.",1,alegria
"Quiero decir que trabajos realmente realmente difíciles para obtener una habilidad técnica tan alta en Wushu, se sienten un poco avergonzados, pero de alguna manera motivados cuando vi a niños haciendo actuaciones de Wushu de todo corazón a pesar de su cansancio.",0,tristeza
"Me gustaría que supieran que, siento que no es tan importante saber quién me había lastimado tanto",1,alegria
Recuerdo que me sentí absolutamente devastado por lo que vi,0,tristeza
"Siento que la basura soy maravillosa aunque me siento débil, soy fuerte, aunque siento que un fracaso tengo éxito y, aunque me siento indigno, viviré mi sueño, termina y comienza ahora",1,alegria
Estoy agradecido por la oportunidad de ayudar a que otros se sientan mejor consigo mismos y estoy agradecido de poder ayudar a educar a otros sobre tener que alcanzar sus objetivos también.,1,alegria
Me siento absolutamente culpable por esto y loco al mismo tiempo que estoy embarazada y se supone que me vuelvo más redondo.,0,tristeza
"Siento que apoyar a las empresas locales e independientes es muy importante para mí, ya que yo mismo administro una",2,amor
En serio me siento talentoso ahora,1,alegria
"Me siento patético y quiero esforzarme, pero la idea del pan de arroz de pasta sin trigo de pollo es bastante aterradora es bastante aterradora.",0,tristeza
Me siento tan de mal humor ahora mismo,3,ira
Me siento radiante esta mañana,1,alegria
Siento un espectador a esta suposición y divertido y melancólico que no puedo aliviar todo el dolor,1,alegria
Pude sentir la delicada presión de sus dedos buscando sentir mi brazo debajo de la tela del curso,2,amor
"Me siento realmente mezquino e inmaduro, pero no quiero engañar a Greg o terminar rompiéndome porque luchamos por las estúpidas cosas pequeñas",3,ira
Sospeché que me iba a sentir resentido y que realmente no mostraba mi mejor lado,3,ira
Estaba empezando a sentirme alarmado,4,miedo
Realmente siento que hay un artista talentoso enterrado en algún lugar dentro de Ethan,1,alegria
"Envío un correo electrónico y muestro mis verdaderos sentimientos sobre un problema, corro el riesgo de ser ignorado.",0,tristeza
"Me siento como una madre de motor muy útil, aquellos de ustedes que han visto Thomas entenderán",1,alegria
me he sentido lejos de ser perfecto en el área de la maternidad,1,alegria
Me sentía mierda por dentro pero nunca lo muestre,0,tristeza
"No estoy sintiendo que esta es donde ha sido despreocupado, definitivamente se preocupa por sí mismo.",1,alegria
Estoy atascado sintiéndome demasiado informal y desaliñado cuando regrese a la oficina,1,alegria
"Puedo decir honestamente que si bien no he disfrutado aprendiendo las lecciones que hemos aprendido, siento que hemos salido más fuerte y más fuerte y más amoroso y más apreciativo.",2,amor
"Siento que si entreno de manera inteligente y lo tomo con calma, volveré a mi antiguo yo en poco tiempo",1,alegria
Sé que cuando cuido mi cuerpo comiendo bien haciendo ejercicio y duerme adecuado me siento más estimado tanto en un sentido mental y espiritual,1,alegria
"Estoy blogueando de nuevo, estoy sentado aquí sintiéndome contento con mi gato amp de los perros, etc. y sé que cuán afortunados somos la verdad somos nosotros",1,alegria
"Siempre he sido un donante, no un tomador, me siento egoísta al considerar esta idea",3,ira
Me pregunto si sentirse complaciente es el resultado de mi pereza,1,alegria
Incluso me siento bienvenido en su redil,1,alegria
"Me pusieron un goteo de medicina menos poderoso, pero no me sentí fuera de control, así que me gustó más esa droga",2,amor
No dudo que tengo razón en este caso porque siento que eres un jugador fiel.,2,amor
Odio ser egoísta pero debo admitir que me siento tan deprimido por eso,0,tristeza
"Doy una sensación diferente, estoy despreocupada",1,alegria
No siento ese anhelo,2,amor
Admito sintiendo simpatía con lo digno y el desafiante,1,alegria
Me siento tan fuertemente y apasionado por escuchar que solo hizo que mi corazón se hundiera,1,alegria
"Me he sentido un poco ansioso en los últimos tiempos en cuanto a mis relaciones o falta de ella con algunos de los barrios y algunos de los investigadores van, así que estoy emocionado de poder reflexionar sobre eso en el templo y ver si puedo encontrar un plan con la ayuda de lo",4,miedo
Me siento un poco abrumado aquí recientemente,5,sorpresa
Odio sentir este leal a esta maldita compañía,2,amor
