text,label,emotion
"Estaba un poco acostado sobre mi brazo desaparecido jugando en la computadora, luego me levanté para cenar, pero en el camino, de repente, esta sensación extraña en el cuello del pecho se sintió como si un rebote de electricidad me impactara o algo así, luego mi pata izquierda.",5,sorpresa
"Estoy cansado de llorar, luego sentirme contento y amado y luego volver a llorar.",1,alegria
"Estaba pensando en una publicación que escribí antes, reflexionando sobre los recuerdos que trajo a la superficie, lanzándolos en mi cabeza y comencé a sentir este suave tirón, este pequeño empujón en el fondo que comenzó a vibrar y transformarse en algo sólido.",2,amor
También tengo la sensación de que me estoy volviendo complaciente con mis habilidades.,1,alegria
Siento que es una excusa para ser aburrido como individuo o falta de confianza en tu individualidad.,0,tristeza
Me tragué mis sentimientos confiando en él.,1,alegria
"Siento más que nunca que las computadoras en las que introduzco código y arte son extensiones de mí mismo y eso, en mi opinión, es bastante genial, pero soy irremediablemente romántico con respecto a la creatividad y propenso a ataques de tonterías estereotipadas de artistas, así",1,alegria
me siento un poco intimidado,4,miedo
Lo que siento es gracioso porque es totalmente innecesario.,5,sorpresa
Siento odio por haber renunciado a mi amistad con esa mujer y un par de personas más por las mismas razones para admitir la derrota y dejar que mi esposo me haga sentir tan insegura que siento la necesidad de evitar que ella la saque de mi vida para que mis seguridades no sean cu,3,ira
solo necesito estar en un lugar donde me sienta valorado,1,alegria
Puedo ofrecerte lo que te hace sentir amoroso.,2,amor
"Siento que necesito tatuarme esa cita de Peggy o Mara en mi brazo para verla la próxima vez. Me siento disgustado, desdeñoso o decepcionado por el comportamiento de mis hijos.",3,ira
Me siento contento y entusiasmado con el objetivo de hacer snorkel en la arena.,1,alegria
"Me siento muy emocionado después de graduarme, qué tipo de estilo de vida tendremos al mismo tiempo, la cafetería va a abrir, pero no tan pronto y tenemos que pensar antes de ir a la cafetería, qué trabajo tenemos que trabajar, también para mí, ya lo arreglé y creo que tú también",1,alegria
"No siento alegría ni orgullo, no hay nada que admirar en ese asqueroso logro.",2,amor
"Me sentía un poco apurado y acababan de limpiar la cocina, así que mezclé en la licuadora, lo cual creo que funciona igual de bien siempre que la mantequilla esté muy fría y no le excedas el pulso.",3,ira
"Me siento aburrido y fácilmente toda la diferencia de la regla absolutamente no, simplemente no puedo hacerlo, por lo que esta cazuela rápida y fácil es fantástica para comidas grupales, presentaciones en salones locales, picnics, almuerzos, etc.",0,tristeza
Incluso siento que su cabello luce superior aquí.,1,alegria
Siento que eres importante para mí,1,alegria
"Empecé a sentir frío como síntomas de náuseas leves, tos y cansancio.",3,ira
Nunca quiero que ella sienta el dolor de la lucha del sufrimiento.,0,tristeza
Fumaré algunos cigarrillos porque me siento un poco nervioso.,4,miedo
No me sentí como un intruso o al menos como un indeseado,0,tristeza
Me siento tan odiado e inútil que a veces incluso me pregunto por qué no me he suicidado todavía.,3,ira
"No sentía nada por ellos, pero en serio, después de un tiempo, ¿cómo sientes amor por alguien que te trata con tanta indiferencia? Fui fiel y leal.",1,alegria
Puedo sentir estrés infeliz,0,tristeza
También me siento esperanzado cuando me contactan nuevas congregaciones y luego me siento devastado cuando eligen otra,1,alegria
"A lo largo de mi vida he estado plagado de este extraño sentimiento de decepción de que no es suficiente que esté condenado al fracaso y que otros se deleitarán con un ""te lo dije"".",0,tristeza
"Me burlé de la capacidad de sentirme amenazado por la debilidad o la fragilidad, debajo de este exterior de la existencia humana se encuentra una mujer que no quiere nada más que un hombre que necesita su calidez y masculinidad.",4,miedo
Puedo insistir e insistir en que soy madre pero me siento bastante podrida,0,tristeza
"Me siento más ligero, tengo más energía y amo el ritmo de nuestros días.",2,amor
Siento que si hay pepinillos en el refrigerador todo estará bien,1,alegria
"Alguna vez lo usé junto con Loreal Max Factor y su colección, así que cada vez que veo cualquiera de estos nombres, instantáneamente siento esa dulce sensación nostálgica, como si estuviera descubriendo el maquillaje por primera vez.",2,amor
lo que siento por mi amado país y lo que creo que es la verdadera capacidad de nuestro gobierno en otras áreas,1,alegria
Soy un href http y me siento atontado.,0,tristeza
"Lloré caminando a casa desde un bar sintiendo como si estuviera arruinando por completo el estado de ánimo despreocupado o más tarde en la noche, de regreso a mi antiguo apartamento con mi mejor amigo, todo parecía derrumbarse después de divertirme.",1,alegria
"He sido un gran admirador de Twitter desde que me uní y, a medida que mi interacción con aquellos a quienes sigo ha aumentado con el tiempo, siento que esta es una fuente a la que acudir para cualquier cantidad de opciones de contenido, noticias, tendencias comerciales, marketing",1,alegria
Me siento mucho más seguro del camino que he elegido.,1,alegria
Me siento bastante hostil por toda la situación del albergue.,3,ira
Definitivamente me siento optimista acerca de este conjunto de reglas.,1,alegria
Me siento seguro de que llamaron al alcalde Byron Brown.,1,alegria
"Veo lo fuerte y brillante que eres y a medida que alcanzas tus metas semanas antes, me siento seguro de que mi instinto siempre estuvo en lo cierto.",1,alegria
Me siento tan perdido con esto estos días.,0,tristeza
No puedo evitar sentirme esperanzado y optimista acerca de un futuro mejor.,1,alegria
"Básicamente, al menos en mi mente he resuelto estos problemas de diseño. Simplemente no tengo ganas de resolverlos en todas sus iteraciones. Simplemente siento que no puedo molestarme en dejar esa mierda a los diseñadores junior.",3,ira
Entiendo sentirme solo y solitario como si nunca fueras realmente conocido.,0,tristeza
"Creo que me afecta mucho porque se debe a uno de mis mayores defectos, que es no sentirme lo suficientemente bonita, lo suficientemente inteligente, lo que sea.",1,alegria
"Siento que estoy al borde de este microcosmos, un momento incómodo más o una fiesta perdida y estaría afuera.",0,tristeza
"Literalmente, solo le envío un mensaje de texto a Tychelle para ver si quiere pasar el rato porque leer lo que acabo de escribir sobre mi inexistente vida social me hizo sentir muy patético.",0,tristeza
me siento inseguro acerca de,4,miedo
Dejo sus palabras sintiéndome dudoso de que la noche termine alguna vez.,4,miedo
"Siento que cualquier artista que presente un trabajo, incluso aquellos con los que no estoy de acuerdo, debe ser respetado, incluso si es solo para superar los grilletes de las normas de nuestra sociedad.",1,alegria
"Supongo que sólo mi esposa puede saberlo con certeza, pero me siento al menos un poco menos egoísta desde que me casé.",3,ira
"Siento como si de alguna manera estuviera en espera, me han dado un tiempo para la consolidación de la contemplación y es un sentimiento muy curioso.",5,sorpresa
Siento que un trabajo que no tiene cierta profundidad no es tan exitoso como un trabajo que se crea con un significado y deja al espectador con ganas de saber más sobre el tema que presentó el artista.,1,alegria
Siento que mis padres y yo somos los únicos que pensamos que es aceptable que no sepa qué quiero hacer con mi vida y no sienta la necesidad de hacerlo.,1,alegria
Me duele porque siento que mis amigos ya no me apoyan sólo porque estoy luchando.,2,amor
Tengo la sensación de que la mayoría de las personas en su vida piensan que lleva una especie de existencia encantada.,1,alegria
"Leo las revistas de chicos, bebo té de hierbas y me voy sintiéndome genial.",1,alegria
"Me siento muy parecido al chico de la foto de arriba, un poco abrumado y hambriento de tiempo, pero muy encantado de hacer un nuevo trabajo y preparar mi pequeño bungalow en Florida para los invitados de Acción de Gracias este fin de semana.",5,sorpresa
Siempre me siento caliente hoy en día,2,amor
Estoy tan drogado con endorfinas que todo lo que puedo sentir son los músculos de mis piernas agarrándose a la carne petrificada.,4,miedo
"Me siento mucho más productivo en la universidad y, para mantener esa productividad al máximo, tendré que anotar algunas ideas para proyectos de arte este verano, entrenar un ejército de palomas mensajeras y apoderarme de una isla pequeña y deshabitada.",1,alegria
ya me iba a reír por eso,1,alegria
"Quiero poder declarar lo emocionado que estoy con la voz más repugnante y cantarina que nadie haya escuchado jamás, pero, francamente, me siento más aterrorizado que cualquier otra cosa.",4,miedo
Suspiro y digo que estoy cansado y me siento muy necesitado.,0,tristeza
Me siento manipulado y agraviado por mi hijo y es como si él fuera Lucy y yo Charlie Brown.,3,ira
Podría perder mi trabajo. Estaría muy entusiasmado con la Navidad. Odio la Navidad. Odio las vacaciones. Ojalá se fueran. Me siento nervioso. Me siento triste. ¿Qué pasa si decepciono a mi familia? Mis amigos.,4,miedo
Me siento muy feliz después de ver al equipo de cricket de la India persiguiendo al gigantesco total de Sri Lanka.,1,alegria
No puedo escapar de la sensación de que estoy siendo castigado.,0,tristeza
"Me siento violento, quiero matar a alguien o besarlo.",3,ira
Siento que todo lo que alguna vez he valorado ahora está despojado,1,alegria
No me siento tan melancólico como el otro día.,0,tristeza
Me siento más satisfecho con lo que como. Me siento lleno por más tiempo y no tengo ganas de comer bocadillos más tarde.,1,alegria
Me siento muy feliz porque mi estadía aquí en Manila está llegando a su fin y me siento muy deprimido por la misma razón.,1,alegria
me siento devastado,0,tristeza
me siento atesorado,2,amor
"He decidido hacérmelo más fácil intencionalmente, aunque me hace sentir débil al admitir que esa es la razón, pero esta chica tiene que trabajar un día.",4,miedo
"He estado viendo algunos episodios de Quantum Jump recientemente, un programa que siempre me ha encantado y de repente me di cuenta hoy. Eso es exactamente lo que siento. Si eres tan desafortunado como para perderte este programa, se centra en un personaje llamado Dr.",0,tristeza
"No me sentía tan bien antes de Vineman, pero con un poco de carrera y mucho diálogo interno, ahora estoy en una mejor situación mental y física.",2,amor
Ahora estoy girando y me siento patético por seguir sirviendo mesas y sustituyendo a un título de profesor.,0,tristeza
Siento que me castigan si tengo que sentarme frente a la pared,0,tristeza
"Siento que puedo confiar más en mis instintos que en mi intelecto, pero estoy empezando a dudar si mi intuición es tan aguda como debería ser.",1,alegria
"Sé que no debería enojarme, no debería sentir esta melancolía que me está carcomiendo por dentro, dejando lágrimas en mis ojos y un dolor en mi corazón.",0,tristeza
Me he sentido un poco descontento con mi música desde hace un tiempo.,0,tristeza
Nunca me siento aceptado pero primero tienes que seguir los pasos. Eres un publicador que lleva un registro del tiempo invertido en el ministerio tratando de conseguir más miembros.,2,amor
